rank,title,subhead,count,tag,link,scrape_date
37.0,徐良演唱会伴舞两周涨粉超110万,近日，徐良演唱会上23岁伴舞煜宸凭借一段松弛感舞蹈直拍全网刷屏，两周内社交账号粉丝从6000暴涨至110万，其撞脸多位明... 查看更多>,4383137,,https://www.baidu.com/s?wd=%E5%BE%90%E8%89%AF%E6%BC%94%E5%94%B1%E4%BC%9A%E4%BC%B4%E8%88%9E%E4%B8%A4%E5%91%A8%E6%B6%A8%E7%B2%89%E8%B6%85110%E4%B8%87&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_16.47
38.0,服务区饭店送货车司机免费啤酒,近日，有网友发帖称在成乐高速眉山服务区一自助餐店，饭店给货车司机免费送3瓶啤酒。网友在帖中表示，“给四川眉山服务区点赞，... 查看更多>,4287753,,https://www.baidu.com/s?wd=%E6%9C%8D%E5%8A%A1%E5%8C%BA%E9%A5%AD%E5%BA%97%E9%80%81%E8%B4%A7%E8%BD%A6%E5%8F%B8%E6%9C%BA%E5%85%8D%E8%B4%B9%E5%95%A4%E9%85%92&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_16.47
39.0,诊所“输液2天送1天” 当地回应,近期，云南昭通一家诊所外的电子显示屏打出标语，称“输液连续输2天送1天”，引发网友议论。诊所辖区街道办工作人员证实，此事... 查看更多>,4160455,,https://www.baidu.com/s?wd=%E8%AF%8A%E6%89%80%E2%80%9C%E8%BE%93%E6%B6%B22%E5%A4%A9%E9%80%811%E5%A4%A9%E2%80%9D+%E5%BD%93%E5%9C%B0%E5%9B%9E%E5%BA%94&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_16.47
40.0,事关汽车消费 这场发布会信息量很大,国务院新闻办公室6月23日举行新闻发布会，商务部、工业和信息化部、文化和旅游部、杭州市、成都市有关负责人介绍全链条扩大汽... 查看更多>,4088333,,https://www.baidu.com/s?wd=%E4%BA%8B%E5%85%B3%E6%B1%BD%E8%BD%A6%E6%B6%88%E8%B4%B9+%E8%BF%99%E5%9C%BA%E5%8F%91%E5%B8%83%E4%BC%9A%E4%BF%A1%E6%81%AF%E9%87%8F%E5%BE%88%E5%A4%A7&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_16.47
41.0,环卫工给护栏抹机油防农民工倚坐,6月22日，山东淄博张店区曹营村劳务市场一名环卫工人向道路护栏喷洒机油，以阻止等候零工的农民工倚坐休息。当地城管局回应称... 查看更多>,3984110,,https://www.baidu.com/s?wd=%E7%8E%AF%E5%8D%AB%E5%B7%A5%E7%BB%99%E6%8A%A4%E6%A0%8F%E6%8A%B9%E6%9C%BA%E6%B2%B9%E9%98%B2%E5%86%9C%E6%B0%91%E5%B7%A5%E5%80%9A%E5%9D%90&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_16.47
42.0,华大基因尹烨：要感谢蔡磊和段睿,6月23日，华大基因CEO尹烨在链博会上公开感谢蔡磊和段睿，强调渐冻症研究取得进展，未来战胜罕见病的希望越来越大。 查看更多>,3873760,,https://www.baidu.com/s?wd=%E5%8D%8E%E5%A4%A7%E5%9F%BA%E5%9B%A0%E5%B0%B9%E7%83%A8%EF%BC%9A%E8%A6%81%E6%84%9F%E8%B0%A2%E8%94%A1%E7%A3%8A%E5%92%8C%E6%AE%B5%E7%9D%BF&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_16.47
43.0,中医师劝年轻人减肥要吃早饭,查看更多>,3782615,,https://www.baidu.com/s?wd=%E4%B8%AD%E5%8C%BB%E5%B8%88%E5%8A%9D%E5%B9%B4%E8%BD%BB%E4%BA%BA%E5%87%8F%E8%82%A5%E8%A6%81%E5%90%83%E6%97%A9%E9%A5%AD&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_16.47
44.0,合肥一米线店内宠物狗上桌进食,6月21日，安徽合肥一家连锁米线店内，顾客携带宠物狗上桌并使用餐具进食，涉事门店次日暂停营业并完成全面消杀及餐具更换。涉... 查看更多>,3718834,,https://www.baidu.com/s?wd=%E5%90%88%E8%82%A5%E4%B8%80%E7%B1%B3%E7%BA%BF%E5%BA%97%E5%86%85%E5%AE%A0%E7%89%A9%E7%8B%97%E4%B8%8A%E6%A1%8C%E8%BF%9B%E9%A3%9F&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_16.47
45.0,女子被养生馆诱导消费20万维权难,广州一女子被“养之阁”养生馆以“肠净养”等非法医疗项目诱导消费20万元，项目在正规医院高博医院实施，操作员却是养生馆人员... 查看更多>,3595077,,https://www.baidu.com/s?wd=%E5%A5%B3%E5%AD%90%E8%A2%AB%E5%85%BB%E7%94%9F%E9%A6%86%E8%AF%B1%E5%AF%BC%E6%B6%88%E8%B4%B920%E4%B8%87%E7%BB%B4%E6%9D%83%E9%9A%BE&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_16.47
46.0,音乐教父克莱夫·戴维斯去世,美国传奇唱片人Clive Davis克莱夫·戴维斯去世，享年94岁。他生前被誉为“金耳朵”，曾一手发掘惠特妮·休斯顿等多... 查看更多>,3527276,,https://www.baidu.com/s?wd=%E9%9F%B3%E4%B9%90%E6%95%99%E7%88%B6%E5%85%8B%E8%8E%B1%E5%A4%AB%C2%B7%E6%88%B4%E7%BB%B4%E6%96%AF%E5%8E%BB%E4%B8%96&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_16.47
47.0,硕士情侣异地八年 不缺席重要时刻,6月22日，中南大学商学院硕士毕业生黄柏皓与女友李纹茜在毕业典礼上成为焦点。这对相恋八年的异地情侣，分别从中南大学与厦门... 查看更多>,3421290,,https://www.baidu.com/s?wd=%E7%A1%95%E5%A3%AB%E6%83%85%E4%BE%A3%E5%BC%82%E5%9C%B0%E5%85%AB%E5%B9%B4+%E4%B8%8D%E7%BC%BA%E5%B8%AD%E9%87%8D%E8%A6%81%E6%97%B6%E5%88%BB&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_16.47
48.0,华人女子在希腊失踪超1个月,查看更多>,3294567,,https://www.baidu.com/s?wd=%E5%8D%8E%E4%BA%BA%E5%A5%B3%E5%AD%90%E5%9C%A8%E5%B8%8C%E8%85%8A%E5%A4%B1%E8%B8%AA%E8%B6%851%E4%B8%AA%E6%9C%88&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_16.47
49.0,天津高考查分,查看更多>,3226508,,https://www.baidu.com/s?wd=%E5%A4%A9%E6%B4%A5%E9%AB%98%E8%80%83%E6%9F%A5%E5%88%86&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_16.47
50.0,高校辅导员组团唱起《起风了》,6月23日，华中科技大学毕业典礼上，全体毕业年级辅导员组团献唱《起风了》，8位代表担任领唱并送上毕业祝福，现场毕业生挥舞... 查看更多>,3146633,,https://www.baidu.com/s?wd=%E9%AB%98%E6%A0%A1%E8%BE%85%E5%AF%BC%E5%91%98%E7%BB%84%E5%9B%A2%E5%94%B1%E8%B5%B7%E3%80%8A%E8%B5%B7%E9%A3%8E%E4%BA%86%E3%80%8B&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_16.47
,信仰强基 理论固本 思想铸魂,6月15日，全国党建工作座谈会在北京召开，提出“坚持用党的创新理论凝心铸魂”是习近平党建思想的内涵要义之一，揭示了我们党... 查看更多>,7904233,,https://www.baidu.com/s?wd=%E4%BF%A1%E4%BB%B0%E5%BC%BA%E5%9F%BA+%E7%90%86%E8%AE%BA%E5%9B%BA%E6%9C%AC+%E6%80%9D%E6%83%B3%E9%93%B8%E9%AD%82&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
1.0,C罗再进两球将创葡足历史,北京时间6月24日1点，葡萄牙将对阵乌兹别克斯坦。在本届世界杯中，C罗只要打进两球及以上，都将刷新葡萄牙队世界杯历史射手... 查看更多>,7808263,热,https://www.baidu.com/s?wd=C%E7%BD%97%E5%86%8D%E8%BF%9B%E4%B8%A4%E7%90%83%E5%B0%86%E5%88%9B%E8%91%A1%E8%B6%B3%E5%8E%86%E5%8F%B2&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
2.0,“多名艺人痛失艺名”,6月23日，即将于明日在上海电视节期间启动的“腾讯视频2026年度发布”活动公布了节目单。“多名艺人痛失艺名”：宋祖儿本... 查看更多>,7714640,新,https://www.baidu.com/s?wd=%E2%80%9C%E5%A4%9A%E5%90%8D%E8%89%BA%E4%BA%BA%E7%97%9B%E5%A4%B1%E8%89%BA%E5%90%8D%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
3.0,这些投档录取问题 志愿填报前必看,6月23日起，2026年全国各省份高考成绩陆续公布，查分开始时间主要集中在6月23日至26日，考生可通过本省份教育考试院... 查看更多>,7616498,,https://www.baidu.com/s?wd=%E8%BF%99%E4%BA%9B%E6%8A%95%E6%A1%A3%E5%BD%95%E5%8F%96%E9%97%AE%E9%A2%98+%E5%BF%97%E6%84%BF%E5%A1%AB%E6%8A%A5%E5%89%8D%E5%BF%85%E7%9C%8B&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
4.0,日本“地狱级笑话”G7重演,今年G7峰会开幕当晚的工作晚宴上，特朗普将美军突袭伊朗比作日本偷袭珍珠港，高市早苗当场反驳，场面尴尬需他国领导人调解。今... 查看更多>,7519954,新,https://www.baidu.com/s?wd=%E6%97%A5%E6%9C%AC%E2%80%9C%E5%9C%B0%E7%8B%B1%E7%BA%A7%E7%AC%91%E8%AF%9D%E2%80%9DG7%E9%87%8D%E6%BC%94&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
5.0,高考查分,查看更多>,7427874,热,https://www.baidu.com/s?wd=%E9%AB%98%E8%80%83%E6%9F%A5%E5%88%86&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
6.0,网警查处编造传播涉农网络谣言案,个别不法网民为博取关注、吸粉引流，通过网络平台肆意编造、摆拍、发布涉农虚假信息，误导公众认知，制造社会焦虑，扰乱农业生产... 查看更多>,7327913,,https://www.baidu.com/s?wd=%E7%BD%91%E8%AD%A6%E6%9F%A5%E5%A4%84%E7%BC%96%E9%80%A0%E4%BC%A0%E6%92%AD%E6%B6%89%E5%86%9C%E7%BD%91%E7%BB%9C%E8%B0%A3%E8%A8%80%E6%A1%88&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
7.0,天津2026高考分数线公布,6月23日，2026年天津市普通高考本科录取控制分数线公布，为：458分。根据教育部有关规定，天津市招生委员会原则上按照... 查看更多>,7238817,新,https://www.baidu.com/s?wd=%E5%A4%A9%E6%B4%A52026%E9%AB%98%E8%80%83%E5%88%86%E6%95%B0%E7%BA%BF%E5%85%AC%E5%B8%83&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
8.0,17岁女孩患罕见病样貌如六七岁,17岁女孩乐乐（化名）因患Bardet-Biedl综合征，身体发育停滞在六七岁儿童状态，智力仅四五岁水平，双脚各长六趾。... 查看更多>,7137510,,https://www.baidu.com/s?wd=17%E5%B2%81%E5%A5%B3%E5%AD%A9%E6%82%A3%E7%BD%95%E8%A7%81%E7%97%85%E6%A0%B7%E8%B2%8C%E5%A6%82%E5%85%AD%E4%B8%83%E5%B2%81&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
9.0,上海2026高考分数线公布,查看更多>,7048551,热,https://www.baidu.com/s?wd=%E4%B8%8A%E6%B5%B72026%E9%AB%98%E8%80%83%E5%88%86%E6%95%B0%E7%BA%BF%E5%85%AC%E5%B8%83&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
10.0,上海高考查分,查看更多>,6943189,新,https://www.baidu.com/s?wd=%E4%B8%8A%E6%B5%B7%E9%AB%98%E8%80%83%E6%9F%A5%E5%88%86&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
11.0,“甘南景区免票”是假消息,近日，网传“甘南全部景区免票”不实，系部分旅行社、自媒体杜撰虚假政策，暗藏消费陷阱，官方已辟谣并核查处置。 查看更多>,6852285,,https://www.baidu.com/s?wd=%E2%80%9C%E7%94%98%E5%8D%97%E6%99%AF%E5%8C%BA%E5%85%8D%E7%A5%A8%E2%80%9D%E6%98%AF%E5%81%87%E6%B6%88%E6%81%AF&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
12.0,假大师利用封建迷信性侵一对母女,2025年12月，内蒙古商都县何女士轻信网络主播张某所谓“茅山道法改运”说辞，被其以“阴阳双修祛灾”为由性侵，并导致15... 查看更多>,6758629,,https://www.baidu.com/s?wd=%E5%81%87%E5%A4%A7%E5%B8%88%E5%88%A9%E7%94%A8%E5%B0%81%E5%BB%BA%E8%BF%B7%E4%BF%A1%E6%80%A7%E4%BE%B5%E4%B8%80%E5%AF%B9%E6%AF%8D%E5%A5%B3&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
13.0,男子看热搜对号入座 鉴定3孩均非亲生,近日，陕西男子韦先生经亲子鉴定发现三个女儿均非亲生，已将妻子何女士诉至法院要求离婚、返还抚养费并索赔精神损害抚慰金。何女... 查看更多>,6662059,,https://www.baidu.com/s?wd=%E7%94%B7%E5%AD%90%E7%9C%8B%E7%83%AD%E6%90%9C%E5%AF%B9%E5%8F%B7%E5%85%A5%E5%BA%A7+%E9%89%B4%E5%AE%9A3%E5%AD%A9%E5%9D%87%E9%9D%9E%E4%BA%B2%E7%94%9F&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
14.0,洪森将访华,中共中央对外联络部发言人23日宣布：应中国共产党邀请，柬埔寨人民党主席、参议院主席洪森将于6月25日至27日对中国进行正... 查看更多>,6565208,新,https://www.baidu.com/s?wd=%E6%B4%AA%E6%A3%AE%E5%B0%86%E8%AE%BF%E5%8D%8E&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
15.0,天津高考查分,查看更多>,6463257,新,https://www.baidu.com/s?wd=%E5%A4%A9%E6%B4%A5%E9%AB%98%E8%80%83%E6%9F%A5%E5%88%86&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
16.0,涉毒人员扔下500万现金弃车逃跑,全民禁毒宣传月，广东曝光多起特大涉毒案。湛江阳江联合侦破跨区域贩毒案，嫌疑人弃车逃窜遗留500万现金，团伙购进百公斤依托... 查看更多>,6375593,,https://www.baidu.com/s?wd=%E6%B6%89%E6%AF%92%E4%BA%BA%E5%91%98%E6%89%94%E4%B8%8B500%E4%B8%87%E7%8E%B0%E9%87%91%E5%BC%83%E8%BD%A6%E9%80%83%E8%B7%91&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
17.0,电梯急速下坠 按所有楼层按钮有用吗,电梯“急速下坠” 按下所有楼层按钮有用吗？专家解答：电梯的‘急速下坠’是几乎不可能发生的，按下所有楼层按钮的做法既不科学... 查看更多>,6273275,,https://www.baidu.com/s?wd=%E7%94%B5%E6%A2%AF%E6%80%A5%E9%80%9F%E4%B8%8B%E5%9D%A0+%E6%8C%89%E6%89%80%E6%9C%89%E6%A5%BC%E5%B1%82%E6%8C%89%E9%92%AE%E6%9C%89%E7%94%A8%E5%90%97&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
18.0,被骂了十年的48队世界杯 突然变香了,曾饱受质疑的48队世界杯如今口碑反转。佛得角、刚果（金）等弱旅接连创造惊喜，收获大量关注，观赛数据创新高。新赛制让更多队... 查看更多>,6180289,新,https://www.baidu.com/s?wd=%E8%A2%AB%E9%AA%82%E4%BA%86%E5%8D%81%E5%B9%B4%E7%9A%8448%E9%98%9F%E4%B8%96%E7%95%8C%E6%9D%AF+%E7%AA%81%E7%84%B6%E5%8F%98%E9%A6%99%E4%BA%86&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
19.0,哈兰德直言：我们可能踢不过法国,北京时间6月23日，挪威前锋哈兰德接受采访时被问到了接下来和法国的比赛。哈兰德表示：“说实话我现在没太在意这场比赛。我们... 查看更多>,6090875,,https://www.baidu.com/s?wd=%E5%93%88%E5%85%B0%E5%BE%B7%E7%9B%B4%E8%A8%80%EF%BC%9A%E6%88%91%E4%BB%AC%E5%8F%AF%E8%83%BD%E8%B8%A2%E4%B8%8D%E8%BF%87%E6%B3%95%E5%9B%BD&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
20.0,《给阿嬷的情书》女主为母校打call,近日，《给阿嬷的情书》女主李思潼为母校打call：欢迎报考广东财经大学，要勇敢去尝试自己热爱的事情。 查看更多>,5986913,,https://www.baidu.com/s?wd=%E3%80%8A%E7%BB%99%E9%98%BF%E5%AC%B7%E7%9A%84%E6%83%85%E4%B9%A6%E3%80%8B%E5%A5%B3%E4%B8%BB%E4%B8%BA%E6%AF%8D%E6%A0%A1%E6%89%93call&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
21.0,中方回应“乌克兰与日本军事合作”,6月23日，外交部发言人郭嘉昆主持例行记者会，回应“乌克兰与日本军事合作”：国与国开展合作应当有利于促进地区和平稳定。近... 查看更多>,5886915,,https://www.baidu.com/s?wd=%E4%B8%AD%E6%96%B9%E5%9B%9E%E5%BA%94%E2%80%9C%E4%B9%8C%E5%85%8B%E5%85%B0%E4%B8%8E%E6%97%A5%E6%9C%AC%E5%86%9B%E4%BA%8B%E5%90%88%E4%BD%9C%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
22.0,男子合成前女友不雅照致其自杀,6月23日贵州高院披露，男子岑某某分手后怀恨，花钱让何某义合成前女友不雅照并四处传播，致女方不堪羞辱欲自杀。检方引导侦查... 查看更多>,5805241,,https://www.baidu.com/s?wd=%E7%94%B7%E5%AD%90%E5%90%88%E6%88%90%E5%89%8D%E5%A5%B3%E5%8F%8B%E4%B8%8D%E9%9B%85%E7%85%A7%E8%87%B4%E5%85%B6%E8%87%AA%E6%9D%80&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
23.0,高考志愿怎么填报？专家解读,6月23日起，2026年全国各省份高考成绩将陆续公布，查分时间主要集中在6月23日至26日，考生可通过本省份教育考试院官... 查看更多>,5714057,,https://www.baidu.com/s?wd=%E9%AB%98%E8%80%83%E5%BF%97%E6%84%BF%E6%80%8E%E4%B9%88%E5%A1%AB%E6%8A%A5%EF%BC%9F%E4%B8%93%E5%AE%B6%E8%A7%A3%E8%AF%BB&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
24.0,七旬老人腿疼住院手术后次日死亡,深圳七旬老人因腿疼在南山人民医院手术后次日死于脓毒症，医院涉伪造病历被卫健局立案。初次鉴定属一级甲等医疗事故、医院负次责... 查看更多>,5608467,,https://www.baidu.com/s?wd=%E4%B8%83%E6%97%AC%E8%80%81%E4%BA%BA%E8%85%BF%E7%96%BC%E4%BD%8F%E9%99%A2%E6%89%8B%E6%9C%AF%E5%90%8E%E6%AC%A1%E6%97%A5%E6%AD%BB%E4%BA%A1&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
25.0,马宁从“卡牌大师”变“举牌大师”,素有“卡牌大师”之称的中国裁判马宁，此番不再执掌主哨，将出任英格兰对阵加纳赛事的第四官员，主要负责举换人牌，被网友戏称变... 查看更多>,5506923,,https://www.baidu.com/s?wd=%E9%A9%AC%E5%AE%81%E4%BB%8E%E2%80%9C%E5%8D%A1%E7%89%8C%E5%A4%A7%E5%B8%88%E2%80%9D%E5%8F%98%E2%80%9C%E4%B8%BE%E7%89%8C%E5%A4%A7%E5%B8%88%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
26.0,上海市委原常委朱芝松被判死缓,6月23日，江西省南昌市中级人民法院一审公开宣判上海市委原常委、浦东新区区委原书记朱芝松受贿案，对被告人朱芝松以受贿罪判... 查看更多>,5407157,,https://www.baidu.com/s?wd=%E4%B8%8A%E6%B5%B7%E5%B8%82%E5%A7%94%E5%8E%9F%E5%B8%B8%E5%A7%94%E6%9C%B1%E8%8A%9D%E6%9D%BE%E8%A2%AB%E5%88%A4%E6%AD%BB%E7%BC%93&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
27.0,张雪纠正台湾车主：“是我们”,近日，“张雪机车”创始人张雪在个人线上售后直播中，专门连线了一位特殊车主——台湾岛内首位820RR车主。连线中，车主由衷... 查看更多>,5321162,,https://www.baidu.com/s?wd=%E5%BC%A0%E9%9B%AA%E7%BA%A0%E6%AD%A3%E5%8F%B0%E6%B9%BE%E8%BD%A6%E4%B8%BB%EF%BC%9A%E2%80%9C%E6%98%AF%E6%88%91%E4%BB%AC%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
28.0,最新发现：冰雹正在“长大”,入夏以来，北京多次发布冰雹预警，不少市民发现冰雹的个头比印象中大了。一年前靠“冰雹换玛瑙”出圈的北京大学物理学院大气与海... 查看更多>,5240950,,https://www.baidu.com/s?wd=%E6%9C%80%E6%96%B0%E5%8F%91%E7%8E%B0%EF%BC%9A%E5%86%B0%E9%9B%B9%E6%AD%A3%E5%9C%A8%E2%80%9C%E9%95%BF%E5%A4%A7%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
29.0,不准问价的网红卤菜店已闭店,安徽合肥网红卤菜店“七万卤菜”因被曝食材遭狗啃食及长期拒绝明码标价，6月23日被市监局责令闭店调查。该店76岁店主老周以... 查看更多>,5129716,新,https://www.baidu.com/s?wd=%E4%B8%8D%E5%87%86%E9%97%AE%E4%BB%B7%E7%9A%84%E7%BD%91%E7%BA%A2%E5%8D%A4%E8%8F%9C%E5%BA%97%E5%B7%B2%E9%97%AD%E5%BA%97&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
30.0,5岁女孩摸邻居家兔子 头顶长脓包,近日，宁波5岁女童洋洋因频繁与邻居家兔子亲密接触，感染真菌患上脓癣。头顶长出鸽子蛋大小脓包，破溃流脓、大面积脱发。经宁波... 查看更多>,5028504,,https://www.baidu.com/s?wd=5%E5%B2%81%E5%A5%B3%E5%AD%A9%E6%91%B8%E9%82%BB%E5%B1%85%E5%AE%B6%E5%85%94%E5%AD%90+%E5%A4%B4%E9%A1%B6%E9%95%BF%E8%84%93%E5%8C%85&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
31.0,15岁少年肥胖诱发糖尿病离世,查看更多>,4928421,,https://www.baidu.com/s?wd=15%E5%B2%81%E5%B0%91%E5%B9%B4%E8%82%A5%E8%83%96%E8%AF%B1%E5%8F%91%E7%B3%96%E5%B0%BF%E7%97%85%E7%A6%BB%E4%B8%96&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
32.0,“世界杯特供”美式快餐售价75美元,三块炸薯饼配上鱼子酱、法式酸奶油和香葱，这样一份“世界杯特供”的美式快餐在美国迈阿密体育场售价为75美元（约合500元人... 查看更多>,4834225,,https://www.baidu.com/s?wd=%E2%80%9C%E4%B8%96%E7%95%8C%E6%9D%AF%E7%89%B9%E4%BE%9B%E2%80%9D%E7%BE%8E%E5%BC%8F%E5%BF%AB%E9%A4%90%E5%94%AE%E4%BB%B775%E7%BE%8E%E5%85%83&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
33.0,划完电梯后挪威人开始“划地铁”了,挪威球迷在纽约地铁模仿维京划船动作，配合列车行进画面拍摄趣味视频，延续此前“划电梯”的创意。美国网友调侃无人提醒他们纽约... 查看更多>,4738478,热,https://www.baidu.com/s?wd=%E5%88%92%E5%AE%8C%E7%94%B5%E6%A2%AF%E5%90%8E%E6%8C%AA%E5%A8%81%E4%BA%BA%E5%BC%80%E5%A7%8B%E2%80%9C%E5%88%92%E5%9C%B0%E9%93%81%E2%80%9D%E4%BA%86&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
34.0,“你只是高考完了 不是家里发财了”,高考后消费热潮引发家庭经济压力争议。近期，多地高考生考后消费清单（如数码产品、毕业旅行、医美等）动辄数万元，部分家长因经... 查看更多>,4640676,新,https://www.baidu.com/s?wd=%E2%80%9C%E4%BD%A0%E5%8F%AA%E6%98%AF%E9%AB%98%E8%80%83%E5%AE%8C%E4%BA%86+%E4%B8%8D%E6%98%AF%E5%AE%B6%E9%87%8C%E5%8F%91%E8%B4%A2%E4%BA%86%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
35.0,硕士情侣异地八年 不缺席重要时刻,6月22日，中南大学商学院硕士毕业生黄柏皓与女友李纹茜在毕业典礼上成为焦点。这对相恋八年的异地情侣，分别从中南大学与厦门... 查看更多>,4557083,,https://www.baidu.com/s?wd=%E7%A1%95%E5%A3%AB%E6%83%85%E4%BE%A3%E5%BC%82%E5%9C%B0%E5%85%AB%E5%B9%B4+%E4%B8%8D%E7%BC%BA%E5%B8%AD%E9%87%8D%E8%A6%81%E6%97%B6%E5%88%BB&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
36.0,悲情远征的伊朗队到底在拼什么,屡遭打压！足协主席被拒签、赛后被连夜驱逐出境—悲情远征的伊朗队，到底在拼什么？ 查看更多>,4476929,,https://www.baidu.com/s?wd=%E6%82%B2%E6%83%85%E8%BF%9C%E5%BE%81%E7%9A%84%E4%BC%8A%E6%9C%97%E9%98%9F%E5%88%B0%E5%BA%95%E5%9C%A8%E6%8B%BC%E4%BB%80%E4%B9%88&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
37.0,环卫工给护栏抹机油防农民工倚坐,6月22日，山东淄博张店区曹营村劳务市场一名环卫工人向道路护栏喷洒机油，以阻止等候零工的农民工倚坐休息。当地城管局回应称... 查看更多>,4361292,,https://www.baidu.com/s?wd=%E7%8E%AF%E5%8D%AB%E5%B7%A5%E7%BB%99%E6%8A%A4%E6%A0%8F%E6%8A%B9%E6%9C%BA%E6%B2%B9%E9%98%B2%E5%86%9C%E6%B0%91%E5%B7%A5%E5%80%9A%E5%9D%90&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
38.0,服务区饭店送货车司机免费啤酒,近日，有网友发帖称在成乐高速眉山服务区一自助餐店，饭店给货车司机免费送3瓶啤酒。网友在帖中表示，“给四川眉山服务区点赞，... 查看更多>,4257575,新,https://www.baidu.com/s?wd=%E6%9C%8D%E5%8A%A1%E5%8C%BA%E9%A5%AD%E5%BA%97%E9%80%81%E8%B4%A7%E8%BD%A6%E5%8F%B8%E6%9C%BA%E5%85%8D%E8%B4%B9%E5%95%A4%E9%85%92&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
39.0,阿特拉斯最早或形成于120亿年前,查看更多>,4164272,,https://www.baidu.com/s?wd=%E9%98%BF%E7%89%B9%E6%8B%89%E6%96%AF%E6%9C%80%E6%97%A9%E6%88%96%E5%BD%A2%E6%88%90%E4%BA%8E120%E4%BA%BF%E5%B9%B4%E5%89%8D&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
40.0,台湾渔民：只有大陆海警保护我们,近日，台湾渔民向媒体控诉，在敏感海域，台当局不仅没有保护渔民，甚至配合日本罚款台湾渔民，真正保护台湾渔民的是大陆海警。 查看更多>,4063185,,https://www.baidu.com/s?wd=%E5%8F%B0%E6%B9%BE%E6%B8%94%E6%B0%91%EF%BC%9A%E5%8F%AA%E6%9C%89%E5%A4%A7%E9%99%86%E6%B5%B7%E8%AD%A6%E4%BF%9D%E6%8A%A4%E6%88%91%E4%BB%AC&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
41.0,端午档多部新片遇冷,作为暑期档的前奏，今年端午档集结了十余部新片，数量创近年之最，涵盖动画、谍战、科幻、爱情等类型。截至6月21日记者发稿时... 查看更多>,3986706,,https://www.baidu.com/s?wd=%E7%AB%AF%E5%8D%88%E6%A1%A3%E5%A4%9A%E9%83%A8%E6%96%B0%E7%89%87%E9%81%87%E5%86%B7&sa=fyb_news&rsv_dl=fyb_news,2026-06-23_12.52
